lake_id,area,elev,min_depth,max_depth,mean_depth,x,y
1,22172,92.45700271147534,-0.11913900471114403,18.069812914707953,6.460392545830997,725644,6098245
2,34951,53.11684369123899,0.2823681267898408,6.202185626310218,2.868398075224944,718053,6193978.5
3,22909,35.42491369105097,0.2672644495592067,1.4361249545997268,0.6871540955981376,717149.5,6208321
4,107845,27.306593120197956,0.5840853284963536,7.682458280145987,3.786417913830624,529876,6095838.5
5,398343,22.666459358646915,0.42837111248858406,1.936816953829993,0.981778895298922,536911.5,6235946
6,527691,21.14175302788076,-0.56011152019855,21.141897322479355,9.891562186026738,533899.5,6223013
7,39545249,3.87874609149792,-0.0947942698045181,5.718854445259151,2.9795364662228048,694138.5,6207815
8,3144580,32.75656127313822,-0.051302819961435375,3.324740449398199,1.6235854045785754,583160.5,6113065
9,64594,9.145463591514805,2.309102960501928,8.830616981274849,4.874162335725463,646492,6168730
10,46495,69.42847583650881,0.684980341816356,8.111899900448158,4.409622796162131,682106,6161445.5
11,106179,21.14375023962134,0.2791455144809376,6.7226772342053405,3.5247761270483946,535572,6222104.5
12,1162777,18.44208320136588,-0.021662654492413225,2.612924850639459,1.467445495437533,716640.5,6186045.5
13,300021,29.147396901610552,0.1275801476935179,6.847244419060132,3.6701835432383683,704893,6190703.5
14,880059,6.928549545782584,-0.06815006383611966,8.734708246987992,4.420720130066787,667380,6135120
15,264049,25.313536065430092,0.9020954860849102,2.2184554940155294,1.5368177436399935,719918,6218551
16,584022,21.009836738706895,0.33825580290099566,3.659953754275861,1.741077221273949,545793.5,6216720
17,392269,16.371622150620382,-0.6634496655374846,6.19179686558167,1.8287374080962964,476221.5,6324551
18,125116,30.453399305446172,-0.358624627578525,2.1171468374044373,1.082718989478377,658927.5,6151208.5
19,693848,30.02402538642868,0.34799347140553394,3.4610274623602457,2.224046922952594,658410,6150066.5
20,120468,20.954625104878048,-0.4253729964013573,2.0018260292063275,0.34976080374198665,720963.5,6218628
21,129779,5.71073260863409,0.02754073969405635,1.0630741291666412,0.4336493656668075,618869,6096690.5
22,1945942,20.914130275779943,-0.80168956431514,14.976445080445895,4.657619797757086,537990.5,6220729
23,89203,39.83874201441478,1.4136645760602846,2.756463914488222,2.0281107725262286,687454,6154144.5
24,1450371,0.6127894200197777,-0.0836353995092789,1.5125501442485563,0.7781371810183726,569587,6222667.5
25,1093681,20.974925066969277,-0.43925773809018054,14.677913644970165,4.19700979449324,535769.5,6222346.5
26,116587,42.37417319698308,0.5841923662879225,2.835111632188749,1.447550784106089,543242.5,6201987.5
27,56131,2.276259300493377,0.5121275650143238,5.467805651653979,3.1103032275011953,688025.5,6170165
28,752958,26.499231022882753,-0.028338875228410387,11.672914094794583,7.083964430405437,701559.5,6191215
29,135640,31.469134096135484,0.08958197871933038,1.6429123827251253,0.9502511276047836,689821.5,6152966.5
30,464656,8.450517821066455,0.11507730551335804,2.50532986240997,1.2945840503253854,718670.5,6175616
31,164316,2.206543423875964,0.9076173154626916,2.636162666053682,1.9370449946142558,671412,6205428
32,72095,21.23810625712077,0.6407444846206971,1.9913304842531971,1.4057716791743051,535702.5,6220647
33,58535,15.005374363688535,0.5470098595898385,3.002934601172079,1.4323812404415202,722965,6180928
34,427866,54.75664194009986,1.0267845675797105,6.765480478215551,3.413366607242918,519815,6174883.5
35,17369426,9.259001282315417,-0.8291868890713019,22.53211466029545,13.490988288579178,711098,6211276.5
36,1179927,20.464310389604943,-0.27760908975520593,16.58630446225871,6.446621459756102,710554,6189284
37,4185468,3.0761198205917304,-0.292991400446319,11.123391654808227,3.6004749635123257,494967.5,6261747.5
38,497503,17.35498579308574,0.35472616397239776,2.646195885360772,1.3821550476197562,464085,6309991.5
39,956463,48.03136516556139,-0.054655215590230455,11.124595262850377,5.552660086420151,525200.5,6176542
40,9345405,20.332436435672513,0.7367264641534277,38.190796954927606,13.680341279240956,714397,6189289
41,2160688,16.804443614341256,-1.589325129052753,28.988401811718834,12.022144358830138,553876.5,6258900.5
42,452813,37.420524643397066,0.23602524650242174,4.396351686630965,2.1646881353192793,494133.5,6223561.5
43,31917,23.368605626223907,0.7793302649927227,5.402178928576866,2.8884590516349054,538046.5,6213592
44,224026,16.879026607827818,0.25301441744919373,1.3967230892999893,0.77897515886445,721864,6183743.5
45,3476302,14.165583285499102,-0.81155434870284,31.16691936751719,9.60611806734417,552203,6272455
46,234114,10.762966773133137,1.5840873090631433,2.893483347995682,2.141649734309732,670230,6136826.5
47,80454,15.818299700052311,0.334283438177863,3.713222152911076,1.899512826751905,537781.5,6119983.5
48,100338,64.9466386638252,2.10668763221868,4.049218653423466,3.1318164602597798,680122.5,6157996.5
49,78589,21.836272536480728,0.7134207190592186,2.0425553394579694,1.4047115090504987,672581.5,6151979.5
50,1283977,22.27627738858329,0.6086979002882558,4.968617973742795,2.7645955535828177,547080,6213783.5
51,90170,49.3078197826733,0.5106404481389148,1.5663952099087055,0.9429458951078591,608334,6112856
52,279150,3.9491599190499356,0.33288738619628333,1.829526033317471,1.1438098787920445,700143,6180228.5
53,1858337,26.19525332431483,1.6549212331483538,6.4719305103384634,3.4622385741019923,717056,6214927
54,2527563,24.10138326602756,0.1833115004575916,10.471108468074904,4.761667670787996,669699,6154260
55,2695723,1.900591650980575,0.20753251120415084,2.9403307915448975,1.9089190022403313,528826,6121493.5
56,3422518,9.255220152978138,-1.9324089982527877,31.282148165944996,12.953967106708333,521528,6248696.5
57,311786,68.14383435601742,0.5810577471865486,4.3195024179390415,2.817067195940601,529670,6204787.5
58,719969,78.73512613217676,-0.9311334272129272,12.898326882295606,4.099585297244281,524357,6208185.5
59,1871783,22.30743408883568,-1.1393462027246208,10.457297468791838,5.095055782117909,676420,6152225
60,139052,51.856965534722626,0.16968190109558634,1.0210103786128357,0.6550029207269827,515921,6199362
61,144170,65.75621310666584,1.03119547618914,8.057602636257101,2.9749820502426707,521494,6234772
62,528424,7.529500673331467,1.4366342920877582,4.204214677680162,2.4102437237589798,667233,6068645
63,249310,3.5445203642965604,0.5490619189018302,5.818503651078886,2.088253927297768,493251.5,6257369
64,140699,3.8859786434256613,0.1701918674561007,3.328156899037774,2.207409527913028,610995,6132451.5
65,96880,0.4759260770767482,0.8139301408916266,1.8007593363941181,1.39023240913927,530876,6109779.5
66,116900,4.355563660492846,-0.06473248108912522,2.6161143567178256,1.1907645054238662,714835.5,6221084.5
67,118079,46.63597225411538,0.3335536395323473,2.237218758871876,1.1336415662262507,545563,6306767.5
68,1927627,34.95415127911768,0.13439512173417256,6.70405785475873,2.126397002586161,527393,6090797
69,607356,3.154815245891634,0.5480687098500878,2.4479939664697796,1.457335187243314,536400,6269055
70,29762,11.40752766300255,1.1078021304708123,3.0586882800385116,1.884570345057028,690932,6081202.5
71,58246,88.3351583961917,0.37874004467175837,6.395094584753352,3.596092302288667,725301,6098668
72,1319417,0.25018258845873,0.49341792941555523,2.3774124137106685,1.5263210120584572,450724.5,6234729
73,55667,60.349872286357574,0.7155344376890369,9.466889678579015,5.021703453599164,680803,6156637
74,74477,48.884153067567155,-0.5388271145172112,13.977858666996525,5.896322072687071,532562,6211054
75,30668,24.058849820800106,0.5165364596179707,4.286746290586162,1.2950184827099078,525367,6302723.5
76,5572484,20.883679622922863,-1.0307479618091193,17.513138412473076,7.447125158563671,542310,6219525.5
77,57348,62.9424197302283,0.3482018261797677,2.411029042884408,1.2302505879771783,681088.5,6156155
78,256688,22.869993480765213,-0.8276954903736673,4.037827793230452,1.6093378961157714,536996.5,6214244
79,94086,75.13905356432845,-0.20076160960694267,11.036439631038832,4.375739350141937,528334.5,6207542
80,217138,19.508381779988607,0.9718488893857575,4.655084754765383,2.99486712774183,533319,6225004.5
81,72396,58.24478654327764,1.7371794846167958,5.236280287600863,3.4329551436431895,533929,6207605
82,376218,30.97518480535139,0.3121567725308161,6.514567298617521,3.659853224720416,688630.5,6153279
83,32747,27.614186690025722,0.08617831572485102,3.331232444954093,1.1029940810340613,721286.5,6217382
84,29839,48.06185321807861,0.5316441382439763,1.8467936530908844,1.1405902300090431,679900.5,6153473
85,53627,51.47552287434957,1.1219014247445358,1.8414802749776982,1.4447957646489311,685220,6166692
86,1942436,21.01505343518808,-1.0869101343617444,30.202888344293893,14.161496347587315,547461.5,6217607
87,31964,74.5936514794988,0.920938534917255,9.87211405467123,4.566362702687173,528315.5,6207099.5
88,71402,4.169621427999457,1.7977634507222495,4.995921305577034,3.136995583260731,687874.5,6168897
89,613371,NA,NA,NA,NA,481840.5,6274716.5
90,163478,55.13122586812059,0.7712252577690251,3.2072528063492527,2.099863968666987,530312,6209410.5
91,447996,54.10682463581511,-0.1813814646487586,7.486542613941829,2.7459956971390267,519685,6198905
92,153354,55.05551125263839,0.7555550121971422,2.7830549899758594,1.8137627699448193,531080.5,6209016
93,14441,3.813538570153086,0.20742575385334172,1.676029426369201,1.021687687446594,613092,6131185.5
94,48382,49.73600733196585,0.20943905332288892,1.639366569824972,0.7463411317691905,686769.5,6129858
95,173031,25.642769963711125,-0.04862679275736426,4.842431587453671,2.5446423940105323,575723.5,6143718
96,362715,57.35188196984776,1.100916531263536,8.761242094096659,4.689434583264805,532677,6208164
97,144661,0.2391514330729376,0.24088881084981328,3.880242113513868,2.166428574655771,457985,6266995.5
98,63808,49.9406491302737,0.07978174314268927,6.046193258699333,2.4406754305428606,717899.5,6192994
99,112531,21.09393664284077,0.592598842575633,4.881949375841746,2.0691420136536687,546617,6216750
100,210234,23.394360521744037,0.994363659985158,3.7937658669065293,2.575296247528144,557886.5,6209652.5
101,387038,11.732677105799723,1.0920835770521649,3.999940850718163,1.9867316724045256,527513.5,6260522
102,63937,34.44480260553207,-0.16006886901732287,1.2088851559736327,0.5120532323614043,529170,6088262.5
103,561929,18.270203292212575,0.8025301427676581,3.647057102625139,1.895648298456533,718421,6186466.5
104,97143,20.895262298038542,-0.0765502208350135,7.59518721647361,1.8125101485733484,533776.5,6223880.5
105,284138,1.8089272843466864,0.25140891412631183,5.091861623745831,2.1861554935453205,646112.5,6166063
106,2040899,36.91644836660891,0.1827269514070906,7.9933681968415335,2.9218903256471918,557131.5,6295779.5
107,137892,51.05459698146126,1.022151072795296,6.211656200770705,3.6310781160752246,669388,6168392.5
108,137271,47.11846127210529,0.4677888392449887,4.38306827036957,1.874115459520247,510346,6201269
109,251622,35.96935487654643,-0.14908098313374296,7.00795007404561,3.7119510380937895,514445,6136646.5
110,104500,3.144610606091776,0.8134974397230459,3.080904950581566,1.7377093138776627,547827.5,6089305
111,103773,13.751556785921712,0.4817216223750034,10.158828249999962,3.6310388736215873,691278,6081659
112,211605,9.739712781656724,0.04810930102147992,6.407836678369996,2.406273380562648,714709.5,6141312.5
113,113936,8.865525173339366,0.18357072722742807,1.206477417419344,0.7642885775623831,525309,6077598
114,381876,8.915351434745862,0.49661281831265214,2.3931243807455793,1.2754133024731906,660137.5,6073352
115,80075,64.97180442479782,0.08008867460371505,1.5784964968127895,0.5905119726327622,681186.5,6158316.5
116,16539239,22.49035914657471,-1.96325415867706,22.196013605345478,8.00238302572491,548281.5,6210571
