lake_id,area,elev,min_depth,max_depth,mean_depth,x,y,partition
186,1527518,3.94007974047809,0.424734786615204,10.834540148608705,3.248049003860281,495108.0,6255051.0,train
176,286750,18.765661705431903,0.8131126580680466,2.2517600641355138,1.6810710845355843,523120.5,6121661.0,train
113,113936,8.865525173339366,0.183570727227428,1.206477417419344,0.7642885775623831,525309.0,6077598.0,train
188,243637,2.3502624410655,1.04083208742163,4.06128374192294,2.325420276088563,688993.5,6170369.5,train
175,236358,25.4786986903984,-0.3391001374479856,3.845814861975565,1.5411023819896397,526454.5,6153086.5,train
38,497503,17.35498579308574,0.3547261639723977,2.646195885360772,1.3821550476197562,464085.0,6309991.5,train
120,131933,42.4741905381149,0.3290224141100566,6.311824300710796,2.997148400825685,543978.5,6202305.5,train
116,16539239,22.49035914657471,-1.96325415867706,22.19601360534548,8.00238302572491,548281.5,6210571.0,train
8,3144580,32.75656127313822,-0.0513028199614353,3.324740449398199,1.6235854045785754,583160.5,6113065.0,train
100,210234,23.39436052174404,0.994363659985158,3.793765866906529,2.575296247528144,557886.5,6209652.5,train
190,12463065,1.3042447643316946,-2.606393040682359,12.806912439059296,7.179054525861317,644163.0,6161134.5,train
30,464656,8.450517821066455,0.115077305513358,2.50532986240997,1.2945840503253854,718670.5,6175616.0,train
41,2160688,16.804443614341256,-1.589325129052753,28.988401811718838,12.022144358830138,553876.5,6258900.5,train
137,1786131,21.885383416239254,-1.1703772510730666,32.979745463238324,15.0099129632037,552365.0,6218187.0,train
135,102569,17.308580523823274,1.06360410614964,2.9775383527734327,2.1278236749257897,527431.5,6118746.5,train
193,197902,75.80370712108518,-0.901367657401579,9.171540996715764,3.7285286179200026,526782.0,6208081.5,train
78,256688,22.869993480765213,-0.8276954903736673,4.037827793230452,1.6093378961157714,536996.5,6214244.0,train
69,607356,3.154815245891634,0.5480687098500878,2.44799396646978,1.457335187243314,536400.0,6269055.0,train
17,392269,16.371622150620382,-0.6634496655374846,6.19179686558167,1.8287374080962964,476221.5,6324551.0,train
